Role,University,Localization,Faculty,Gender,Academic_Age,Age
PO,Univ. BOLOGNA,North,ECONOMIA,M,18,48
RU,Univ. PALERMO,Island,ECONOMIA,F,10,45
RU,Univ. PALERMO,Island,ECONOMIA,F,10,45
RU,Univ. PALERMO,Island,ECONOMIA,F,10,45
RU,Univ. PALERMO,Island,ECONOMIA,F,10,45
RU,Univ. PALERMO,Island,ECONOMIA,F,10,45
RU,Univ. PALERMO,Island,ECONOMIA,F,10,45
RU,Univ. PALERMO,Island,ECONOMIA,F,10,45
RU,Univ. PALERMO,Island,ECONOMIA,F,10,45
RU,Univ. PALERMO,Island,ECONOMIA,F,10,45
RU,Univ. PALERMO,Island,ECONOMIA,F,10,45
RU,Univ. PALERMO,Island,ECONOMIA,F,10,45
RU,Univ. PALERMO,Island,ECONOMIA,F,10,45
RU,Univ. FOGGIA,South,ECONOMIA,M,10,46
RU,Univ. FOGGIA,South,ECONOMIA,M,10,46
RU,Univ. FOGGIA,South,ECONOMIA,M,10,46
RU,Univ. FOGGIA,South,ECONOMIA,M,10,46
RU,Univ. FOGGIA,South,ECONOMIA,M,10,46
RU,Univ. FOGGIA,South,ECONOMIA,M,10,46
RU,Univ. FOGGIA,South,ECONOMIA,M,10,46
RU,Univ. FOGGIA,South,ECONOMIA,M,10,46
RU,Univ. FOGGIA,South,ECONOMIA,M,10,46
RU,Univ. FOGGIA,South,ECONOMIA,M,10,46
RU,Univ. FOGGIA,South,ECONOMIA,M,10,46
RU,Univ. FOGGIA,South,ECONOMIA,M,10,46
RU,Univ. FOGGIA,South,ECONOMIA,M,10,46
RU,Univ. FOGGIA,South,ECONOMIA,M,10,46
RU,Univ. FOGGIA,South,ECONOMIA,M,10,46
RU,Univ. FOGGIA,South,ECONOMIA,M,10,46
RU,Univ. FOGGIA,South,ECONOMIA,M,10,46
RU,Univ. FOGGIA,South,ECONOMIA,M,10,46
RU,Univ. FOGGIA,South,ECONOMIA,M,10,46
RU,Univ. FOGGIA,South,ECONOMIA,M,10,46
RU,Univ. FOGGIA,South,ECONOMIA,M,10,46
RU,Univ. FOGGIA,South,ECONOMIA,M,10,46
RU,Univ. FOGGIA,South,ECONOMIA,M,10,46
RU,Univ. FOGGIA,South,ECONOMIA,M,10,46
RU,Univ. FOGGIA,South,ECONOMIA,M,10,46
RU,Univ. FOGGIA,South,ECONOMIA,M,10,46
RU,Univ. FOGGIA,South,ECONOMIA,M,10,46
RU,Univ. FOGGIA,South,ECONOMIA,M,10,46
RU,Univ. FOGGIA,South,ECONOMIA,M,10,46
RU,Univ. FOGGIA,South,ECONOMIA,M,10,46
RU,Univ. FOGGIA,South,ECONOMIA,M,10,46
RU,Univ. FOGGIA,South,ECONOMIA,M,10,46
RU,Univ. FOGGIA,South,ECONOMIA,M,10,46
RU,Univ. FOGGIA,South,ECONOMIA,M,10,46
RU,Univ. FOGGIA,South,ECONOMIA,M,10,46
RU,Univ. FOGGIA,South,ECONOMIA,M,10,46
RU,Univ. FOGGIA,South,ECONOMIA,M,10,46
RU,Univ. FOGGIA,South,ECONOMIA,M,10,46
RU,Univ. FOGGIA,South,ECONOMIA,M,10,46
RU,Univ. FOGGIA,South,ECONOMIA,M,10,46
RU,Univ. FOGGIA,South,ECONOMIA,M,10,46
RU,Univ. FOGGIA,South,ECONOMIA,M,10,46
RU,Univ. FOGGIA,South,ECONOMIA,M,10,46
RU,Univ. FOGGIA,South,ECONOMIA,M,10,46
RU,Univ. MILANO,North,SCIENZE POLITICHE,F,8,36
RU,Univ. MILANO,North,SCIENZE POLITICHE,F,8,36
RU,Univ. MILANO,North,SCIENZE POLITICHE,F,8,36
RU,Univ. MILANO,North,SCIENZE POLITICHE,F,8,36
RU,Univ. MILANO,North,SCIENZE POLITICHE,F,8,36
RU,Univ. MILANO,North,SCIENZE POLITICHE,F,8,36
RU,Univ. MILANO,North,SCIENZE POLITICHE,F,8,36
RU,Univ. MILANO,North,SCIENZE POLITICHE,F,8,36
RU,Univ. MILANO,North,SCIENZE POLITICHE,F,8,36
RU,Univ. MILANO,North,SCIENZE POLITICHE,F,8,36
RU,Univ. MILANO,North,SCIENZE POLITICHE,F,8,36
RU,Univ. MILANO,North,SCIENZE POLITICHE,F,8,36
RU,Univ. MILANO,North,SCIENZE POLITICHE,F,8,36
RU,Univ. MILANO,North,SCIENZE POLITICHE,F,8,36
RU,Univ. MILANO,North,SCIENZE POLITICHE,F,8,36
RU,Univ. MILANO,North,SCIENZE POLITICHE,F,8,36
RU,Univ. MILANO,North,SCIENZE POLITICHE,F,8,36
RU,Univ. MILANO,North,SCIENZE POLITICHE,F,8,36
RU,Univ. MILANO,North,SCIENZE POLITICHE,F,8,36
RU,Univ. MILANO,North,SCIENZE POLITICHE,F,8,36
RU,Univ. MILANO,North,SCIENZE POLITICHE,F,8,36
RU,Univ. MILANO,North,SCIENZE POLITICHE,F,8,36
RU,Univ. MILANO,North,SCIENZE POLITICHE,F,8,36
RU,Univ. MILANO,North,SCIENZE POLITICHE,F,8,36
RU,Univ. MILANO,North,SCIENZE POLITICHE,F,8,36
RU,Univ. MILANO,North,SCIENZE POLITICHE,F,8,36
RU,Univ. MILANO,North,SCIENZE POLITICHE,F,8,36
RU,Univ. MILANO,North,SCIENZE POLITICHE,F,8,36
RU,Univ. MILANO,North,SCIENZE POLITICHE,F,8,36
RU,Univ. MILANO,North,SCIENZE POLITICHE,F,8,36
RU,Univ. MILANO,North,SCIENZE POLITICHE,F,8,36
RU,Univ. MILANO,North,SCIENZE POLITICHE,F,8,36
RU,Univ. MILANO,North,SCIENZE POLITICHE,F,8,36
RU,Univ. MILANO,North,SCIENZE POLITICHE,F,8,36
RU,Univ. MILANO,North,SCIENZE POLITICHE,F,8,36
RU,Univ. MILANO,North,SCIENZE POLITICHE,F,8,36
RU,Univ. MILANO,North,SCIENZE POLITICHE,F,8,36
RU,Univ. MILANO,North,SCIENZE POLITICHE,F,8,36
RU,Univ. MILANO,North,SCIENZE POLITICHE,F,8,36
RU,Univ. MILANO,North,SCIENZE POLITICHE,F,8,36
RU,Univ. MILANO,North,SCIENZE POLITICHE,F,8,36
RU,Univ. MILANO,North,SCIENZE POLITICHE,F,8,36
RU,Univ. MILANO,North,SCIENZE POLITICHE,F,8,36
RU,Univ. MILANO,North,SCIENZE POLITICHE,F,8,36
RU,Univ. MILANO,North,SCIENZE POLITICHE,F,8,36
RU,Univ. MILANO,North,SCIENZE POLITICHE,F,8,36
RU,Univ. MILANO,North,SCIENZE POLITICHE,F,8,36
RU,Univ. MILANO,North,SCIENZE POLITICHE,F,8,36
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,INGEGNERIA,M,10,43
PO,Univ. PADOVA,North,SCIENZE STATISTICHE,F,26,52
PO,Univ. PADOVA,North,SCIENZE STATISTICHE,F,26,52
PO,Univ. PADOVA,North,SCIENZE STATISTICHE,F,26,52
PO,Univ. PADOVA,North,SCIENZE STATISTICHE,F,26,52
PO,Univ. PADOVA,North,SCIENZE STATISTICHE,F,26,52
PO,Univ. PADOVA,North,SCIENZE STATISTICHE,F,26,52
PO,Univ. PADOVA,North,SCIENZE STATISTICHE,F,26,52
PO,Univ. PADOVA,North,SCIENZE STATISTICHE,F,26,52
PO,Univ. PADOVA,North,SCIENZE STATISTICHE,F,26,52
PO,Univ. PADOVA,North,SCIENZE STATISTICHE,F,26,52
PO,Univ. PADOVA,North,SCIENZE STATISTICHE,F,26,52
RU,Univ. PISA,Centre,ECONOMIA,M,6,39
RU,Univ. PISA,Centre,ECONOMIA,M,6,39
RU,Univ. PISA,Centre,ECONOMIA,M,6,39
RU,Univ. PISA,Centre,ECONOMIA,M,6,39
RU,Univ. PISA,Centre,ECONOMIA,M,6,39
RU,Univ. PISA,Centre,ECONOMIA,M,6,39
RU,Univ. PISA,Centre,ECONOMIA,M,6,39
RU,Univ. PISA,Centre,ECONOMIA,M,6,39
RU,Univ. PISA,Centre,ECONOMIA,M,6,39
RU,Univ. PISA,Centre,ECONOMIA,M,6,39
RU,Univ. PISA,Centre,ECONOMIA,M,6,39
RU,Univ. PISA,Centre,ECONOMIA,M,6,39
RU,Univ. PISA,Centre,ECONOMIA,M,6,39
RU,Univ. PISA,Centre,ECONOMIA,M,6,39
RU,Univ. PISA,Centre,ECONOMIA,M,6,39
RU,Univ. PISA,Centre,ECONOMIA,M,6,39
RU,Univ. PISA,Centre,ECONOMIA,M,6,39
RU,Univ. PISA,Centre,ECONOMIA,M,6,39
RU,Univ. PISA,Centre,ECONOMIA,M,6,39
RU,Univ. PISA,Centre,ECONOMIA,M,6,39
RU,Univ. PISA,Centre,ECONOMIA,M,6,39
RU,Univ. PISA,Centre,ECONOMIA,M,6,39
RU,Univ. PISA,Centre,ECONOMIA,M,6,39
RU,Univ. PISA,Centre,ECONOMIA,M,6,39
RU,Univ. PISA,Centre,ECONOMIA,M,6,39
RU,Univ. PISA,Centre,ECONOMIA,M,6,39
RU,Univ. PISA,Centre,ECONOMIA,M,6,39
RU,Univ. PISA,Centre,ECONOMIA,M,6,39
RU,Univ. PISA,Centre,ECONOMIA,M,6,39
RU,Univ. PISA,Centre,ECONOMIA,M,6,39
RU,Univ. PISA,Centre,ECONOMIA,M,6,39
RU,Univ. PISA,Centre,ECONOMIA,M,6,39
RU,Univ. PISA,Centre,ECONOMIA,M,6,39
RU,Univ. PISA,Centre,ECONOMIA,M,6,39
RU,Univ. PISA,Centre,ECONOMIA,M,6,39
RU,Univ. PISA,Centre,ECONOMIA,M,6,39
RU,Univ. PISA,Centre,ECONOMIA,M,6,39
RU,Univ. PISA,Centre,ECONOMIA,M,6,39
RU,Univ. PISA,Centre,ECONOMIA,M,6,39
RU,Univ. PISA,Centre,ECONOMIA,M,6,39
RU,Univ. PISA,Centre,ECONOMIA,M,6,39
RU,Univ. PISA,Centre,ECONOMIA,M,6,39
RU,Univ. PISA,Centre,ECONOMIA,M,6,39
RU,Univ. PISA,Centre,ECONOMIA,M,6,39
RU,Univ. PISA,Centre,ECONOMIA,M,6,39
RU,Univ. PISA,Centre,ECONOMIA,M,6,39
RU,Univ. PISA,Centre,ECONOMIA,M,6,39
RU,Univ. PISA,Centre,ECONOMIA,M,6,39
RU,Univ. PISA,Centre,ECONOMIA,M,6,39
RU,Univ. PISA,Centre,ECONOMIA,M,6,39
RU,Univ. PISA,Centre,ECONOMIA,M,6,39
RU,Univ. PISA,Centre,ECONOMIA,M,6,39
RU,Univ. PISA,Centre,ECONOMIA,M,6,39
RU,Univ. PISA,Centre,ECONOMIA,M,6,39
RU,Univ. PISA,Centre,ECONOMIA,M,6,39
RU,Univ. PISA,Centre,ECONOMIA,M,6,39
RU,Univ. PISA,Centre,ECONOMIA,M,6,39
RU,Univ. PISA,Centre,ECONOMIA,M,6,39
RU,Univ. PISA,Centre,ECONOMIA,M,6,39
RU,Univ. PISA,Centre,ECONOMIA,M,6,39
RU,Univ. PISA,Centre,ECONOMIA,M,6,39
RU,Univ. PISA,Centre,ECONOMIA,M,6,39
RU,Univ. PISA,Centre,ECONOMIA,M,6,39
RU,Univ. PISA,Centre,ECONOMIA,M,6,39
RU,Univ. PISA,Centre,ECONOMIA,M,6,39
RU,Univ. PISA,Centre,ECONOMIA,M,6,39
RU,Univ. PISA,Centre,ECONOMIA,M,6,39
RU,Univ. PISA,Centre,ECONOMIA,M,6,39
RU,Univ. PISA,Centre,ECONOMIA,M,6,39
RU,Univ. PISA,Centre,ECONOMIA,M,6,39
RU,Univ. PISA,Centre,ECONOMIA,M,6,39
RU,Univ. PISA,Centre,ECONOMIA,M,6,39
RU,Univ. PISA,Centre,ECONOMIA,M,6,39
RU,Univ. PISA,Centre,ECONOMIA,M,6,39
RU,Univ. PISA,Centre,ECONOMIA,M,6,39
RU,Univ. PISA,Centre,ECONOMIA,M,6,39
RU,Univ. PISA,Centre,ECONOMIA,M,6,39
RU,Univ. PISA,Centre,ECONOMIA,M,6,39
RU,Univ. PISA,Centre,ECONOMIA,M,6,39
RU,Univ. PISA,Centre,ECONOMIA,M,6,39
RU,Univ. PISA,Centre,ECONOMIA,M,6,39
RU,Univ. PISA,Centre,ECONOMIA,M,6,39
RU,Univ. PISA,Centre,ECONOMIA,M,6,39
PO,"ROMA ""La Sapienza""",Centre,ECONOMIA,M,28,64
PO,"ROMA ""La Sapienza""",Centre,ECONOMIA,M,28,64
PO,"ROMA ""La Sapienza""",Centre,ECONOMIA,M,28,64
PO,"ROMA ""La Sapienza""",Centre,ECONOMIA,M,28,64
PO,"ROMA ""La Sapienza""",Centre,ECONOMIA,M,28,64
PO,"ROMA ""La Sapienza""",Centre,ECONOMIA,M,28,64
PO,"ROMA ""La Sapienza""",Centre,ECONOMIA,M,28,64
PO,"ROMA ""La Sapienza""",Centre,ECONOMIA,M,28,64
PO,"ROMA ""La Sapienza""",Centre,ECONOMIA,M,28,64
PO,"ROMA ""La Sapienza""",Centre,ECONOMIA,M,28,64
PO,"ROMA ""La Sapienza""",Centre,ECONOMIA,M,28,64
PA,L'Orientale NAPOLI,South,SCIENZE POLITICHE,F,18,46
PA,L'Orientale NAPOLI,South,SCIENZE POLITICHE,F,18,46
PA,L'Orientale NAPOLI,South,SCIENZE POLITICHE,F,18,46
PA,Univ. PADOVA,North,SCIENZE STATISTICHE,M,8,40
PA,Univ. PADOVA,North,SCIENZE STATISTICHE,M,8,40
PA,Univ. PADOVA,North,SCIENZE STATISTICHE,M,8,40
PA,Univ. PADOVA,North,SCIENZE STATISTICHE,M,8,40
PA,Univ. PADOVA,North,SCIENZE STATISTICHE,M,8,40
PA,Univ. PADOVA,North,SCIENZE STATISTICHE,M,8,40
PA,Univ. PADOVA,North,SCIENZE STATISTICHE,M,8,40
PA,Univ. PADOVA,North,SCIENZE STATISTICHE,M,8,40
PA,Univ. PADOVA,North,SCIENZE STATISTICHE,M,8,40
PA,Univ. PADOVA,North,SCIENZE STATISTICHE,M,8,40
PA,Univ. PADOVA,North,SCIENZE STATISTICHE,M,8,40
RU,Univ. MACERATA,Centre,ECONOMIA,F,7,39
RU,Univ. MACERATA,Centre,ECONOMIA,F,7,39
RU,Univ. MACERATA,Centre,ECONOMIA,F,7,39
RU,Univ. MACERATA,Centre,ECONOMIA,F,7,39
RU,Univ. MACERATA,Centre,ECONOMIA,F,7,39
RU,Univ. MACERATA,Centre,ECONOMIA,F,7,39
RU,Univ. MACERATA,Centre,ECONOMIA,F,7,39
RU,Univ. MACERATA,Centre,ECONOMIA,F,7,39
RU,Univ. MACERATA,Centre,ECONOMIA,F,7,39
RU,Univ. MACERATA,Centre,ECONOMIA,F,7,39
RU,Univ. MACERATA,Centre,ECONOMIA,F,7,39
RU,Univ. MACERATA,Centre,ECONOMIA,F,7,39
RU,Univ. MACERATA,Centre,ECONOMIA,F,7,39
RU,Univ. MACERATA,Centre,ECONOMIA,F,7,39
RU,Univ. MACERATA,Centre,ECONOMIA,F,7,39
RU,Univ. MACERATA,Centre,ECONOMIA,F,7,39
RU,Univ. MACERATA,Centre,ECONOMIA,F,7,39
RU,Univ. MACERATA,Centre,ECONOMIA,F,7,39
PA,Univ. TORINO,North,SCIENZE POLITICHE,M,22,51
PA,Univ. TORINO,North,SCIENZE POLITICHE,M,22,51
PA,Univ. TORINO,North,SCIENZE POLITICHE,M,22,51
PA,Univ. TORINO,North,SCIENZE POLITICHE,M,22,51
PA,Univ. TORINO,North,SCIENZE POLITICHE,M,22,51
PA,Univ. TORINO,North,SCIENZE POLITICHE,M,22,51
PA,Univ. TORINO,North,SCIENZE POLITICHE,M,22,51
PA,Univ. TORINO,North,SCIENZE POLITICHE,M,22,51
PA,Univ. TORINO,North,SCIENZE POLITICHE,M,22,51
RU,Univ. PADOVA,North,SCIENZE STATISTICHE,M,10,43
RU,Univ. PADOVA,North,SCIENZE STATISTICHE,M,10,43
RU,Univ. PADOVA,North,SCIENZE STATISTICHE,M,10,43
RU,Univ. PADOVA,North,SCIENZE STATISTICHE,M,10,43
RU,Univ. PADOVA,North,SCIENZE STATISTICHE,M,10,43
RU,Univ. PADOVA,North,SCIENZE STATISTICHE,M,10,43
RU,Univ. PADOVA,North,SCIENZE STATISTICHE,M,10,43
RU,Univ. PADOVA,North,SCIENZE STATISTICHE,M,10,43
RU,Univ. PADOVA,North,SCIENZE STATISTICHE,M,10,43
RU,Univ. PADOVA,North,SCIENZE STATISTICHE,M,10,43
RU,Univ. PADOVA,North,SCIENZE STATISTICHE,M,10,43
RU,Univ. PADOVA,North,SCIENZE STATISTICHE,M,10,43
RU,Univ. PADOVA,North,SCIENZE STATISTICHE,M,10,43
RU,Univ. PADOVA,North,SCIENZE STATISTICHE,M,10,43
RU,Univ. PADOVA,North,SCIENZE STATISTICHE,M,10,43
RU,Univ. PADOVA,North,SCIENZE STATISTICHE,M,10,43
RU,Univ. PADOVA,North,SCIENZE STATISTICHE,M,10,43
RU,Univ. PADOVA,North,SCIENZE STATISTICHE,M,10,43
RU,Univ. PADOVA,North,SCIENZE STATISTICHE,M,10,43
RU,Univ. PADOVA,North,SCIENZE STATISTICHE,M,10,43
RU,Univ. PADOVA,North,SCIENZE STATISTICHE,M,10,43
RU,Univ. PADOVA,North,SCIENZE STATISTICHE,M,10,43
PA,Univ. NAPOLI,South,ECONOMIA,F,13,46
PA,Univ. NAPOLI,South,ECONOMIA,F,13,46
PA,Univ. NAPOLI,South,ECONOMIA,F,13,46
PA,Univ. NAPOLI,South,ECONOMIA,F,13,46
PA,Univ. NAPOLI,South,ECONOMIA,F,13,46
PA,Univ. NAPOLI,South,ECONOMIA,F,13,46
